Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Longitude,Latitude,county,tract,blkgrp,HIMEDBYX,HIAVGBYX,INCPHMBYX,VACANTHUBY,POPDENBY,CAPINCBY,HHCHG2KBY,POPCH2KBY,MEDINC2KBY,ED10HSCHBYX,NOHSDIPBY,COLNODEGBY,COLLDEGBY,PRODEGBY,FC15OF18BYX,ECPOP16PBYX,HVMEDBY,HVAVGBY,MS03PMARBYX,WHTPOPBYX,POPBYX,P0004BYX,P0509BYX,P1014BYX,P1519BYX,P2024BYX,P2529BYX,P3034BYX,P3539BYX,P4044BYX,P4549BYX,P5054BYX,P5559BYX,P6064BYX,P6569BYX,P7074BYX,P7579BYX,P8084BYX,P85PBYX,POPBY,HHBY
1254,60,RL,,17542,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,7,1974,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,125,ALQ,1031,36,1192,GasA,TA,Y,SBrkr,1516,651,0,2167,1,0,2,1,3,1,Gd,9,Typ,2,Gd,Attchd,1974.0,RFn,2,518,TA,TA,Y,220,47,0,0,0,0,,MnPrv,,0,7,2007,WD,Normal,294000,-93.66184799999999,42.037502,169,000100,5,106930.81818181819,140236.19947506563,50169.006572769955,10.0,133.58117020036516,50169.006572769955,0.10755813953488372,0.03498542274052478,0.2844697015197561,0.136986301369863,0.0,0.21095890410958906,0.17397260273972606,0.4780821917808219,0.015748031496062992,1.0,286594.0,317404.99999999994,0.8955399061032864,0.9474178403755869,1.0,0.04225352112676056,0.06197183098591549,0.09577464788732394,0.08169014084507041,0.03286384976525822,0.01596244131455399,0.03755868544600939,0.03004694835680751,0.06854460093896714,0.09953051643192487,0.11455399061032864,0.11643192488262913,0.08450704225352113,0.051643192488262914,0.03098591549295775,0.01784037558685446,0.009389671361502348,0.008450704225352112,1065.0,381.0
1255,60,RL,60.0,6931,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,746,746,GasA,Ex,Y,SBrkr,760,896,0,1656,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003.0,Fin,2,397,TA,TA,Y,178,128,0,0,0,0,,,,0,7,2008,WD,Normal,165400,-93.67240799999999,42.018991,169,001301,2,32118.5652173913,50276.10030395137,22222.35154500672,49.0,5349.507380398877,22222.35154500672,0.3125,0.41994917407878013,0.13097521804962511,0.1489583333333333,0.015625,0.1645833333333333,0.41145833333333326,0.259375,0.05572441742654509,1.0,119588.0,110713.0,0.34643226473629785,0.7565995525727068,1.0,0.0657718120805369,0.038926174496644296,0.029977628635346764,0.059060402684563765,0.37673378076062647,0.14496644295302014,0.07114093959731543,0.03579418344519016,0.032662192393736016,0.025950782997762864,0.030425055928411632,0.029082774049217,0.022818791946308724,0.013422818791946308,0.006263982102908278,0.008948545861297539,0.00447427293064877,0.0035794183445190158,2235.0,987.0
1256,50,RM,52.0,6240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,425,Unf,0,459,884,GasA,TA,Y,FuseA,959,408,0,1367,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1978.0,Unf,1,560,TA,TA,Y,0,0,0,0,120,0,,,,0,11,2007,WD,Normal,127500,-93.62240200000001,42.031483,169,000900,1,72843.82758620691,89442.50088495576,41018.679383116876,35.0,4078.884219798615,41018.679383116876,-0.043993231810490696,-0.12357954545454546,0.4038328969133989,0.1345496009122007,0.052451539338654506,0.15279361459521096,0.37856328392246286,0.2816419612314709,0.035398230088495575,1.0,146078.0,207887.99999999997,0.5317307692307692,0.9351701782820095,1.0,0.060777957860615885,0.04862236628849271,0.04781199351701783,0.050243111831442464,0.08184764991896272,0.10372771474878445,0.08427876823338736,0.04943273905996758,0.04619124797406808,0.06320907617504051,0.08103727714748783,0.0899513776337115,0.07455429497568881,0.04457050243111831,0.023500810372771474,0.024311183144246355,0.013776337115072932,0.012155591572123177,1234.0,565.0
1257,20,RL,91.0,14303,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314,Unf,0,672,1986,GasA,Ex,Y,SBrkr,1987,0,0,1987,1,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2,691,TA,TA,Y,262,36,0,0,0,0,,,,0,8,2008,WD,Normal,301500,-93.65099599999999,42.049484,169,000100,6,85564.47619047617,96885.6,41348.027716535435,43.0,3010.7715839258008,41348.027716535435,1.6057692307692308,0.98378041172801,0.02473653804807463,0.05298329355608592,0.005727923627684964,0.15083532219570409,0.2773269689737469,0.5131264916467781,0.03025830258302583,1.0,263202.0,278734.99999999994,0.6580570547417116,0.7770440251572326,1.0,0.05377358490566037,0.06635220125786163,0.06415094339622641,0.056918238993710686,0.1,0.09025157232704402,0.06918238993710693,0.06320754716981132,0.07012578616352201,0.07830188679245281,0.0669811320754717,0.06635220125786163,0.052830188679245285,0.038364779874213835,0.018553459119496855,0.018238993710691823,0.011635220125786164,0.014779874213836478,3180.0,1355.0
1258,30,RL,56.0,4060,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,0,Unf,0,864,864,GasA,Ex,Y,SBrkr,864,0,0,864,0,0,1,0,2,1,TA,4,Typ,0,,,,,0,0,,,Y,0,96,0,0,0,0,,,,0,7,2009,WD,Normal,99900,-93.659191,42.021496,169,001301,2,32118.5652173913,50276.10030395137,22222.35154500672,49.0,5349.507380398877,22222.35154500672,0.3125,0.41994917407878013,0.13097521804962511,0.1489583333333333,0.015625,0.1645833333333333,0.41145833333333326,0.259375,0.05572441742654509,1.0,119588.0,110713.0,0.34643226473629785,0.7565995525727068,1.0,0.0657718120805369,0.038926174496644296,0.029977628635346764,0.059060402684563765,0.37673378076062647,0.14496644295302014,0.07114093959731543,0.03579418344519016,0.032662192393736016,0.025950782997762864,0.030425055928411632,0.029082774049217,0.022818791946308724,0.013422818791946308,0.006263982102908278,0.008948545861297539,0.00447427293064877,0.0035794183445190158,2235.0,987.0
1259,80,RL,59.0,9587,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,655,Unf,0,201,856,GasA,Ex,Y,SBrkr,1166,0,0,1166,1,0,2,0,2,1,Gd,5,Typ,0,,Attchd,2005.0,Fin,2,400,TA,TA,Y,212,0,0,0,0,0,,,,0,7,2008,WD,Normal,190000,-93.643964,42.061544,169,000100,2,92967.75,112187.19966859983,43554.18140881312,36.0,1090.2749920615072,43554.18140881312,1.414,1.519417475728155,0.11330697016247022,0.056,0.014588235294117647,0.13458823529411762,0.4809411764705882,0.31388235294117645,0.015741507870753936,1.0,221827.00000000003,256323.99999999997,0.7533726812816189,0.8988439306358381,1.0,0.08413615928066795,0.0838150289017341,0.07032755298651253,0.04816955684007707,0.031149646756583174,0.04592164418754014,0.07418111753371869,0.07803468208092486,0.07931920359666024,0.06165703275529865,0.054913294797687855,0.07225433526011561,0.05876685934489403,0.04463712267180475,0.043994861913937054,0.034360950545921636,0.023121387283236997,0.011239563262684648,3114.0,1207.0
1260,20,RL,65.0,9750,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,602,LwQ,438,14,1054,GasA,Gd,Y,SBrkr,1054,0,0,1054,1,0,1,1,3,1,TA,6,Typ,0,,Attchd,1969.0,Unf,2,460,TA,TA,Y,180,0,0,0,80,0,,,,0,7,2008,WD,Normal,151000,-93.627875,42.05539,169,000300,2,42607.69565217391,50969.09934853421,27308.051483420593,20.0,6041.544430594017,27308.051483420593,0.037162162162162164,-0.03372681281618887,0.5187442755170094,0.35595238095238096,0.03690476190476191,0.2178571428571429,0.24642857142857144,0.14285714285714285,0.035830618892508145,1.0,126209.99999999999,129899.00000000003,0.4015518913676042,0.7417102966841188,1.0,0.04013961605584642,0.034904013961605584,0.025305410122164047,0.030541012216404886,0.13612565445026178,0.16928446771378708,0.0924956369982548,0.04537521815008726,0.043630017452006974,0.05148342059336824,0.041012216404886566,0.05846422338568935,0.05061082024432809,0.042757417102966835,0.034904013961605584,0.031413612565445025,0.036649214659685854,0.034904013961605584,1146.0,614.0
1261,60,RL,,24682,Pave,,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,841,841,GasA,Ex,Y,SBrkr,892,783,0,1675,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1999.0,Fin,2,502,TA,TA,Y,0,103,0,0,0,0,,,,0,6,2009,WD,Normal,181000,-93.641397,42.057093,169,000100,2,92967.75,112187.19966859983,43554.18140881312,36.0,1090.2749920615072,43554.18140881312,1.414,1.519417475728155,0.11330697016247022,0.056,0.014588235294117647,0.13458823529411762,0.4809411764705882,0.31388235294117645,0.015741507870753936,1.0,221827.00000000003,256323.99999999997,0.7533726812816189,0.8988439306358381,1.0,0.08413615928066795,0.0838150289017341,0.07032755298651253,0.04816955684007707,0.031149646756583174,0.04592164418754014,0.07418111753371869,0.07803468208092486,0.07931920359666024,0.06165703275529865,0.054913294797687855,0.07225433526011561,0.05876685934489403,0.04463712267180475,0.043994861913937054,0.034360950545921636,0.023121387283236997,0.011239563262684648,3114.0,1207.0
1262,20,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,504,Unf,0,546,1050,GasA,Gd,Y,SBrkr,1050,0,0,1050,0,0,1,0,2,1,TA,5,Typ,0,,Attchd,1956.0,Unf,1,338,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2009,WD,Normal,128900,-93.624612,42.037452,169,000400,3,55693.44444444443,68854.6,32257.265758091995,7.0,4593.696620954893,32257.265758091995,0.0299625468164794,-0.03358778625954199,0.09820224937142732,0.16894977168949774,0.0,0.091324200913242,0.4383561643835616,0.3013698630136986,0.03272727272727272,1.0,161213.0,149282.0,0.4417670682730924,0.8941548183254344,1.0,0.05055292259083728,0.07582938388625594,0.08688783570300158,0.04107424960505529,0.05371248025276462,0.09794628751974724,0.07424960505529225,0.05055292259083728,0.05055292259083728,0.05371248025276462,0.0631911532385466,0.09004739336492891,0.061611374407582936,0.03791469194312797,0.0315955766192733,0.03475513428120063,0.02685624012638231,0.018957345971563986,633.0,275.0
1263,50,RL,,11250,Pave,,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,1104,1104,GasA,Ex,Y,FuseA,1104,684,0,1788,1,0,1,0,5,1,TA,8,Min2,2,TA,Attchd,1957.0,Unf,1,304,TA,TA,Y,120,0,0,0,0,0,,,,0,11,2009,WD,Normal,161500,-93.660877,42.032503000000005,169,000600,4,73391.85714285714,90136.39999999998,36559.74926253688,8.0,2200.6026383739886,36559.74926253688,-0.1791044776119403,-0.19572953736654802,0.4330088314577723,0.1036717062634989,0.02375809935205184,0.08855291576673865,0.4881209503239741,0.29589632829373647,0.05090909090909091,1.0,174194.0,188038.0,0.5036496350364964,0.9144542772861356,1.0,0.07227138643067846,0.054572271386430685,0.06489675516224189,0.050147492625368724,0.0752212389380531,0.10471976401179943,0.0752212389380531,0.05162241887905605,0.04424778761061946,0.06489675516224189,0.0752212389380531,0.07227138643067846,0.04719764011799409,0.050147492625368724,0.050147492625368724,0.02212389380530973,0.016224188790560472,0.008849557522123894,678.0,275.0
1264,70,RL,60.0,13515,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,1919,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,764,764,GasA,Ex,Y,FuseA,1060,764,0,1824,0,0,1,0,3,1,TA,8,Typ,1,Gd,Detchd,1940.0,Unf,2,520,TA,TA,N,0,0,126,0,0,0,,GdPrv,,0,7,2007,WD,Normal,180500,-93.62576,42.029451,169,000900,1,72843.82758620691,89442.50088495576,41018.679383116876,35.0,4078.884219798615,41018.679383116876,-0.043993231810490696,-0.12357954545454546,0.4038328969133989,0.1345496009122007,0.052451539338654506,0.15279361459521096,0.37856328392246286,0.2816419612314709,0.035398230088495575,1.0,146078.0,207887.99999999997,0.5317307692307692,0.9351701782820095,1.0,0.060777957860615885,0.04862236628849271,0.04781199351701783,0.050243111831442464,0.08184764991896272,0.10372771474878445,0.08427876823338736,0.04943273905996758,0.04619124797406808,0.06320907617504051,0.08103727714748783,0.0899513776337115,0.07455429497568881,0.04457050243111831,0.023500810372771474,0.024311183144246355,0.013776337115072932,0.012155591572123177,1234.0,565.0
1265,120,RH,34.0,4060,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,266,Unf,0,1139,1405,GasA,Ex,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,Gd,5,Typ,0,,Attchd,1998.0,Fin,2,511,TA,TA,Y,144,68,0,0,0,0,,,,0,8,2008,COD,Abnorml,181000,-93.624873,42.054693,169,000300,2,42607.69565217391,50969.09934853421,27308.051483420593,20.0,6041.544430594017,27308.051483420593,0.037162162162162164,-0.03372681281618887,0.5187442755170094,0.35595238095238096,0.03690476190476191,0.2178571428571429,0.24642857142857144,0.14285714285714285,0.035830618892508145,1.0,126209.99999999999,129899.00000000003,0.4015518913676042,0.7417102966841188,1.0,0.04013961605584642,0.034904013961605584,0.025305410122164047,0.030541012216404886,0.13612565445026178,0.16928446771378708,0.0924956369982548,0.04537521815008726,0.043630017452006974,0.05148342059336824,0.041012216404886566,0.05846422338568935,0.05061082024432809,0.042757417102966835,0.034904013961605584,0.031413612565445025,0.036649214659685854,0.034904013961605584,1146.0,614.0
1266,160,FV,35.0,3735,Pave,,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,450,Unf,0,241,691,GasA,Ex,Y,SBrkr,713,739,0,1452,1,0,2,1,3,1,Gd,6,Typ,0,,Detchd,1999.0,Unf,2,506,TA,TA,Y,0,34,0,0,0,0,,,,0,3,2006,WD,Normal,183900,-93.645482,42.046431,169,000100,6,85564.47619047617,96885.6,41348.027716535435,43.0,3010.7715839258008,41348.027716535435,1.6057692307692308,0.98378041172801,0.02473653804807463,0.05298329355608592,0.005727923627684964,0.15083532219570409,0.2773269689737469,0.5131264916467781,0.03025830258302583,1.0,263202.0,278734.99999999994,0.6580570547417116,0.7770440251572326,1.0,0.05377358490566037,0.06635220125786163,0.06415094339622641,0.056918238993710686,0.1,0.09025157232704402,0.06918238993710693,0.06320754716981132,0.07012578616352201,0.07830188679245281,0.0669811320754717,0.06635220125786163,0.052830188679245285,0.038364779874213835,0.018553459119496855,0.018238993710691823,0.011635220125786164,0.014779874213836478,3180.0,1355.0
1267,190,RM,60.0,10120,Pave,,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1910,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,No,Unf,0,Unf,0,925,925,GasA,TA,N,FuseF,964,925,0,1889,0,0,1,1,4,2,TA,9,Typ,1,Gd,Detchd,1960.0,Unf,1,308,TA,TA,N,0,0,264,0,0,0,,MnPrv,,0,1,2007,WD,Normal,122000,-93.622025,42.025892999999996,169,000900,1,72843.82758620691,89442.50088495576,41018.679383116876,35.0,4078.884219798615,41018.679383116876,-0.043993231810490696,-0.12357954545454546,0.4038328969133989,0.1345496009122007,0.052451539338654506,0.15279361459521096,0.37856328392246286,0.2816419612314709,0.035398230088495575,1.0,146078.0,207887.99999999997,0.5317307692307692,0.9351701782820095,1.0,0.060777957860615885,0.04862236628849271,0.04781199351701783,0.050243111831442464,0.08184764991896272,0.10372771474878445,0.08427876823338736,0.04943273905996758,0.04619124797406808,0.06320907617504051,0.08103727714748783,0.0899513776337115,0.07455429497568881,0.04457050243111831,0.023500810372771474,0.024311183144246355,0.013776337115072932,0.012155591572123177,1234.0,565.0
1268,20,RL,89.0,13214,Pave,,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,Stucco,CmentBd,None,0.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,2002,2002,GasA,Ex,Y,SBrkr,2018,0,0,2018,0,0,2,0,3,1,Ex,10,Typ,1,Gd,Attchd,2009.0,Fin,3,746,TA,TA,Y,144,76,0,0,0,0,,,,0,5,2010,WD,Normal,378500,-93.652495,41.992989,169,001302,1,63810.475409836065,81504.00000000001,41850.82297772567,88.0,119.10429084035,41850.82297772567,0.17583892617449665,0.06932515337423313,0.03129707809154192,0.06950672645739911,0.048579970104633774,0.14723467862481315,0.4439461883408071,0.2907324364723468,0.0136986301369863,1.0,246970.0,269800.99999999994,0.5968790637191156,0.9093516924842227,1.0,0.04130808950086058,0.0378657487091222,0.038439472174411925,0.0395869191049914,0.07515777395295467,0.1004016064257028,0.0814687320711417,0.04704532415375789,0.04417670682730924,0.07114170969592656,0.08204245553643144,0.06712564543889846,0.055077452667814115,0.038439472174411925,0.029833620195065975,0.03671830177854274,0.043029259896729774,0.07114170969592656,1743.0,876.0
1269,50,RL,,14100,Pave,,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,TA,Gd,CBlock,TA,TA,Mn,Rec,192,Unf,0,536,728,GasA,Ex,Y,SBrkr,1968,1479,0,3447,0,0,3,1,4,1,Gd,11,Typ,2,Gd,BuiltIn,1982.0,Unf,3,1014,TA,TA,Y,314,12,0,0,0,0,,GdWo,,0,5,2008,WD,Normal,381000,-93.642597,42.016009999999994,169,001100,3,114533.88372093024,145344.5,61223.056384742944,5.0,5090.648985229456,61223.056384742944,0.011952191235059759,-0.2055961070559611,0.6390772896080325,0.07803468208092486,0.0,0.023121387283236997,0.2832369942196532,0.615606936416185,0.01968503937007874,1.0,187162.0,204247.0,0.4610051993067591,0.9494640122511486,1.0,0.03828483920367534,0.033690658499234305,0.0444104134762634,0.06584992343032159,0.28790199081163853,0.05206738131699847,0.055130168453292494,0.03981623277182236,0.04594180704441042,0.05206738131699847,0.04747320061255743,0.06278713629402756,0.05972434915773354,0.04287901990811639,0.02603369065849924,0.021439509954058196,0.015313935681470138,0.009188361408882085,653.0,254.0
1270,50,RL,78.0,11344,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,BLQ,460,Unf,0,414,874,GasW,TA,Y,FuseA,874,650,0,1524,0,0,1,1,3,1,TA,7,Typ,0,,Attchd,1958.0,Unf,1,315,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,7,2007,WD,Normal,144000,-93.618143,42.0459325,169,000200,1,68134.59322033897,80131.59962406014,38825.146630236806,16.0,1743.4422150185026,38825.146630236806,-0.02742230347349177,-0.056059356966199514,0.5938289368251651,0.08833922261484099,0.04711425206124852,0.13309776207302706,0.4134275618374558,0.3180212014134276,0.033834586466165405,1.0,173416.0,187689.99999999997,0.5399201596806387,0.8192139737991265,1.0,0.046288209606986895,0.041921397379912656,0.03668122270742358,0.03318777292576419,0.10043668122270742,0.1301310043668122,0.06200873362445415,0.039301310043668124,0.03668122270742358,0.055021834061135366,0.06200873362445415,0.07423580786026202,0.06899563318777292,0.055021834061135366,0.041921397379912656,0.050655021834061134,0.034934497816593885,0.03056768558951965,1145.0,532.0
1271,40,RL,,23595,Pave,,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,Shed,WdShake,Plywood,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1258,Unf,0,74,1332,GasA,TA,Y,SBrkr,1332,192,0,1524,2,0,0,1,0,1,Gd,4,Typ,1,TA,Attchd,1979.0,Fin,2,586,TA,TA,Y,268,0,0,0,0,0,,,,0,4,2010,WD,Normal,260000,-93.66790400000001,42.026546999999994,169,000700,1,32320.428571428572,56290.79949874688,26866.063397129186,22.0,2829.922525014971,26866.063397129186,0.002512562814070352,-0.05,0.2186850604905712,0.0807600950118765,0.035629453681710214,0.1496437054631829,0.3729216152019002,0.3610451306413302,0.032581453634085204,1.0,310769.0,301302.0,0.35967302452316074,0.7703349282296652,1.0,0.05023923444976077,0.04066985645933014,0.031100478468899517,0.05382775119617225,0.32057416267942584,0.08014354066985646,0.061004784688995214,0.04066985645933014,0.034688995215311005,0.03229665071770335,0.04784688995215311,0.05622009569377991,0.05023923444976077,0.04425837320574162,0.022727272727272728,0.019138755980861243,0.0071770334928229675,0.0071770334928229675,836.0,399.0
1272,20,RL,,9156,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1489,1489,GasA,Gd,Y,SBrkr,1489,0,0,1489,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,1968.0,RFn,2,462,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2009,WD,Normal,185750,-93.634803,42.04896,169,000300,1,96278.76190476186,112612.0,43571.70370370369,10.0,3955.7127979425372,43571.70370370369,0.0,-0.08110065170166547,0.2490379797977301,0.05800214822771214,0.010741138560687431,0.13856068743286787,0.39849624060150374,0.3941997851772288,0.010183299389002035,1.0,191770.0,189849.00000000003,0.6305609284332687,0.950354609929078,1.0,0.046493301812450746,0.07092198581560284,0.0677698975571316,0.05831363278171789,0.022852639873916468,0.02679275019700552,0.0338849487785658,0.05988967691095351,0.06304176516942474,0.06934594168636721,0.09535066981875491,0.10717100078802208,0.07880220646178092,0.07249802994483845,0.06225374310480693,0.029944838455476755,0.02048857368006304,0.014184397163120569,1269.0,491.0
1273,20,RL,,13526,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,TA,TA,CBlock,TA,TA,No,BLQ,560,LwQ,375,0,935,GasA,TA,Y,SBrkr,935,0,0,935,1,0,1,0,3,1,TA,5,Typ,0,,Attchd,1965.0,Unf,1,288,TA,TA,Y,180,0,0,0,0,0,,MnPrv,,0,11,2006,WD,Normal,137000,-93.670998,42.035536,169,000600,2,48659.714285714275,50759.101214574905,21106.89898989899,13.0,4571.009743305542,21106.89898989899,-0.060836501901140684,-0.05863708399366085,0.17285215152804778,0.10059171597633136,0.05325443786982249,0.3372781065088758,0.43491124260355035,0.07396449704142012,0.08097165991902834,1.0,136364.00000000003,128421.0,0.6079664570230608,0.867003367003367,1.0,0.08754208754208753,0.06902356902356904,0.04040404040404041,0.03535353535353535,0.19865319865319864,0.1599326599326599,0.09932659932659932,0.057239057239057235,0.043771043771043766,0.045454545454545456,0.02693602693602693,0.03535353535353535,0.04040404040404041,0.011784511784511785,0.02525252525252525,0.011784511784511785,0.006734006734006735,0.005050505050505051,594.0,247.0
1274,80,RL,124.0,11512,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,2006,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,TA,Av,ALQ,719,Unf,0,300,1019,GasA,Gd,Y,SBrkr,1357,0,0,1357,1,0,1,0,2,1,Ex,5,Typ,1,Gd,Basment,1959.0,RFn,1,312,TA,TA,Y,0,0,0,0,163,0,,GdPrv,,0,5,2008,WD,Normal,177000,-93.666147,42.027332,169,000700,1,32320.428571428572,56290.79949874688,26866.063397129186,22.0,2829.922525014971,26866.063397129186,0.002512562814070352,-0.05,0.2186850604905712,0.0807600950118765,0.035629453681710214,0.1496437054631829,0.3729216152019002,0.3610451306413302,0.032581453634085204,1.0,310769.0,301302.0,0.35967302452316074,0.7703349282296652,1.0,0.05023923444976077,0.04066985645933014,0.031100478468899517,0.05382775119617225,0.32057416267942584,0.08014354066985646,0.061004784688995214,0.04066985645933014,0.034688995215311005,0.03229665071770335,0.04784688995215311,0.05622009569377991,0.05023923444976077,0.04425837320574162,0.022727272727272728,0.019138755980861243,0.0071770334928229675,0.0071770334928229675,836.0,399.0
